variant,seed,pipeline,n_total,warmup_steps,span_lo,span_hi,span_len,span_over_warmup,p_true_warmup,p_true_span,lambda_eq_warm_emp,lambda_eq_span_emp,lambda_eq_span_arl,theta_star_span,arl_note,arl_emp_ratio,arl_concordant,fa_of_warm_lambda_over_span,verdict_warm,verdict_span,bound_span,attained_fa_span
gradual_balanced,536987301,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,569531098,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,570914454,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,592703045,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,609942288,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,612016888,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,829139639,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,877132087,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,911875363,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,1129302214,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,1206282609,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
gradual_balanced,1244265337,pht_ht,24149,2414,2414,14028,11614,4.811101905550953,0.4233637116818558,0.31375925607026,132.5039466023445,185.70852315425873,36.359435070098655,0.046181356319869304,,5.107574493284195,False,2,OK,OK,,1
